[po4ncpa] per-mode action scale: min 2.52e-09 max 4.65e-08 (headroom 5.0, 55 modes)
[po4ncpa] device=cuda image=33x33 modes=55 coronagraph=False
[po4ncpa] ideal-image residual ref: max=1.000e+00 sum=1.107e+01
ep 24000 | dynL 0.224 polR -5.227e-01 | train C 2.99e-03 S 0.990 | EVAL C 2.907e-03 S 0.9984 | buf 200000 | 38174s
ep 24250 | dynL 0.219 polR -4.617e-01 | train C 2.99e-03 S 0.989 | EVAL C 2.904e-03 S 0.9988 | buf 200000 | 38575s
ep 24500 | dynL 0.223 polR -4.446e-01 | train C 3.00e-03 S 0.989 | EVAL C 2.905e-03 S 0.9988 | buf 200000 | 38973s
ep 24750 | dynL 0.220 polR -5.321e-01 | train C 2.96e-03 S 0.991 | EVAL C 2.905e-03 S 0.9988 | buf 200000 | 39377s
ep 25000 | dynL 0.222 polR -4.499e-01 | train C 2.94e-03 S 0.995 | EVAL C 2.906e-03 S 0.9986 | buf 200000 | 39759s
ep 25250 | dynL 0.221 polR -4.473e-01 | train C 2.95e-03 S 0.993 | EVAL C 2.906e-03 S 0.9987 | buf 200000 | 40172s
ep 25500 | dynL 0.220 polR -4.042e-01 | train C 2.94e-03 S 0.993 | EVAL C 2.904e-03 S 0.9989 | buf 200000 | 40573s
ep 25750 | dynL 0.221 polR -4.236e-01 | train C 2.93e-03 S 0.996 | EVAL C 2.906e-03 S 0.9987 | buf 200000 | 40993s
ep 26000 | dynL 0.221 polR -4.262e-01 | train C 2.99e-03 S 0.992 | EVAL C 2.905e-03 S 0.9986 | buf 200000 | 41392s
ep 26250 | dynL 0.225 polR -4.943e-01 | train C 2.98e-03 S 0.990 | EVAL C 2.907e-03 S 0.9985 | buf 200000 | 41802s
ep 26500 | dynL 0.218 polR -5.112e-01 | train C 2.96e-03 S 0.991 | EVAL C 2.907e-03 S 0.9987 | buf 200000 | 42220s
ep 26750 | dynL 0.221 polR -4.889e-01 | train C 2.96e-03 S 0.992 | EVAL C 2.903e-03 S 0.9989 | buf 200000 | 42615s
ep 27000 | dynL 0.221 polR -5.145e-01 | train C 2.95e-03 S 0.991 | EVAL C 2.903e-03 S 0.9987 | buf 200000 | 43025s
ep 27250 | dynL 0.221 polR -4.777e-01 | train C 3.00e-03 S 0.989 | EVAL C 2.905e-03 S 0.9988 | buf 200000 | 43417s
ep 27500 | dynL 0.218 polR -4.476e-01 | train C 2.94e-03 S 0.995 | EVAL C 2.905e-03 S 0.9987 | buf 200000 | 43814s
ep 27750 | dynL 0.222 polR -4.331e-01 | train C 3.03e-03 S 0.980 | EVAL C 2.906e-03 S 0.9986 | buf 200000 | 44222s
ep 28000 | dynL 0.221 polR -4.223e-01 | train C 2.99e-03 S 0.993 | EVAL C 2.906e-03 S 0.9987 | buf 200000 | 44622s
ep 28250 | dynL 0.223 polR -4.415e-01 | train C 2.95e-03 S 0.994 | EVAL C 2.906e-03 S 0.9986 | buf 200000 | 45023s
ep 28500 | dynL 0.224 polR -4.874e-01 | train C 2.96e-03 S 0.994 | EVAL C 2.905e-03 S 0.9987 | buf 200000 | 45443s
ep 28750 | dynL 0.223 polR -4.140e-01 | train C 2.94e-03 S 0.989 | EVAL C 2.902e-03 S 0.9988 | buf 200000 | 45851s
ep 29000 | dynL 0.223 polR -4.305e-01 | train C 3.03e-03 S 0.988 | EVAL C 2.903e-03 S 0.9988 | buf 200000 | 46261s
ep 29250 | dynL 0.223 polR -4.935e-01 | train C 2.95e-03 S 0.996 | EVAL C 2.903e-03 S 0.9989 | buf 200000 | 46678s
ep 29500 | dynL 0.224 polR -4.102e-01 | train C 2.96e-03 S 0.994 | EVAL C 2.901e-03 S 0.9989 | buf 200000 | 47092s
ep 29750 | dynL 0.221 polR -4.510e-01 | train C 2.97e-03 S 0.989 | EVAL C 2.903e-03 S 0.9988 | buf 200000 | 47508s
ep 30000 | dynL 0.223 polR -4.328e-01 | train C 3.01e-03 S 0.989 | EVAL C 2.903e-03 S 0.9988 | buf 200000 | 47920s
[po4ncpa] done in 47920s
=== PO4NCPA STREHL DONE ===
