name, memory.total [MiB]
NVIDIA A100-PCIE-40GB, 40960 MiB
=== PO4NCPA LOG-REWARD FROM SCRATCH (static): episodes=120000 ===
[infogain] correction scale min 2.52e-09 max 4.65e-08 | probe scale (x0.1) min 2.52e-10 max 4.65e-09 | modes=55 action=110
[infogain] device=cuda image=33x33 modes=55 action=110 workers=14 max_steps=8 lambda_info=0.0 reward=log lr_final_frac=0.3 explore_std_final=0.02
ep 37296 | dynL 0.333 polR 8.459e-01 info 1.499e-01 | train C 2.07e-05 S 0.994 | EVAL C 6.704e-07 S 0.9994 | buf 200000 | 19369s
ep 37548 | dynL 0.330 polR 8.909e-01 info 1.164e-01 | train C 2.30e-05 S 0.996 | EVAL C 7.131e-07 S 0.9995 | buf 200000 | 19506s
ep 37800 | dynL 0.331 polR 8.269e-01 info 1.289e-01 | train C 2.00e-05 S 0.997 | EVAL C 6.700e-07 S 0.9995 | buf 200000 | 19645s
ep 38052 | dynL 0.330 polR 8.475e-01 info 1.421e-01 | train C 2.37e-05 S 0.997 | EVAL C 6.621e-07 S 0.9995 | buf 200000 | 19782s
ep 38304 | dynL 0.331 polR 8.609e-01 info 1.525e-01 | train C 3.18e-05 S 0.992 | EVAL C 6.524e-07 S 0.9995 | buf 200000 | 19920s
ep 38556 | dynL 0.330 polR 8.887e-01 info 1.653e-01 | train C 2.85e-05 S 0.995 | EVAL C 5.738e-07 S 0.9995 | buf 200000 | 20056s
ep 38808 | dynL 0.327 polR 9.387e-01 info 1.090e-01 | train C 2.15e-05 S 0.997 | EVAL C 5.789e-07 S 0.9995 | buf 200000 | 20193s
ep 39060 | dynL 0.325 polR 7.686e-01 info 2.752e-01 | train C 2.77e-05 S 0.996 | EVAL C 5.853e-07 S 0.9995 | buf 200000 | 20330s
ep 39312 | dynL 0.327 polR 8.990e-01 info 1.289e-01 | train C 1.34e-05 S 0.998 | EVAL C 5.070e-07 S 0.9995 | buf 200000 | 20467s
ep 39564 | dynL 0.328 polR 8.972e-01 info 1.536e-01 | train C 2.59e-05 S 0.997 | EVAL C 4.962e-07 S 0.9995 | buf 200000 | 20605s
ep 39816 | dynL 0.327 polR 9.326e-01 info 1.161e-01 | train C 3.25e-05 S 0.996 | EVAL C 4.247e-07 S 0.9996 | buf 200000 | 20741s
[infogain] saved replay buffer (200000 transitions) -> logs/po4ncpa_probe_logscratch/replay_buffer.npz (4.9s)
ep 40068 | dynL 0.327 polR 9.428e-01 info 1.029e-01 | train C 1.54e-05 S 0.998 | EVAL C 5.389e-07 S 0.9996 | buf 200000 | 20882s
ep 40320 | dynL 0.327 polR 8.903e-01 info 1.762e-01 | train C 3.34e-05 S 0.994 | EVAL C 5.730e-07 S 0.9996 | buf 200000 | 21020s
ep 40572 | dynL 0.327 polR 8.972e-01 info 1.668e-01 | train C 1.87e-05 S 0.996 | EVAL C 4.473e-07 S 0.9996 | buf 200000 | 21156s
ep 40824 | dynL 0.323 polR 9.179e-01 info 1.575e-01 | train C 2.22e-05 S 0.996 | EVAL C 4.108e-07 S 0.9996 | buf 200000 | 21292s
ep 41076 | dynL 0.323 polR 8.425e-01 info 1.928e-01 | train C 1.96e-05 S 0.997 | EVAL C 4.137e-07 S 0.9996 | buf 200000 | 21430s
ep 41328 | dynL 0.324 polR 8.861e-01 info 2.013e-01 | train C 2.99e-05 S 0.995 | EVAL C 4.253e-07 S 0.9996 | buf 200000 | 21566s
ep 41580 | dynL 0.323 polR 9.222e-01 info 1.928e-01 | train C 3.99e-05 S 0.994 | EVAL C 4.165e-07 S 0.9996 | buf 200000 | 21702s
ep 41832 | dynL 0.323 polR 9.313e-01 info 1.466e-01 | train C 2.80e-05 S 0.995 | EVAL C 4.193e-07 S 0.9996 | buf 200000 | 21839s
ep 42084 | dynL 0.320 polR 9.167e-01 info 1.793e-01 | train C 3.53e-05 S 0.995 | EVAL C 4.532e-07 S 0.9996 | buf 200000 | 21976s
ep 42336 | dynL 0.324 polR 9.085e-01 info 1.844e-01 | train C 2.61e-05 S 0.997 | EVAL C 3.427e-07 S 0.9997 | buf 200000 | 22111s
ep 42588 | dynL 0.322 polR 9.093e-01 info 1.816e-01 | train C 3.11e-05 S 0.997 | EVAL C 3.709e-07 S 0.9997 | buf 200000 | 22248s
ep 42840 | dynL 0.324 polR 9.070e-01 info 1.503e-01 | train C 2.09e-05 S 0.998 | EVAL C 3.689e-07 S 0.9996 | buf 200000 | 22385s
ep 43092 | dynL 0.320 polR 9.392e-01 info 1.517e-01 | train C 1.47e-05 S 0.998 | EVAL C 3.119e-07 S 0.9997 | buf 200000 | 22522s
ep 43344 | dynL 0.321 polR 9.475e-01 info 1.852e-01 | train C 1.86e-05 S 0.997 | EVAL C 3.192e-07 S 0.9997 | buf 200000 | 22658s
ep 43596 | dynL 0.320 polR 9.880e-01 info 1.497e-01 | train C 2.48e-05 S 0.995 | EVAL C 4.156e-07 S 0.9997 | buf 200000 | 22795s
ep 43848 | dynL 0.321 polR 9.187e-01 info 1.681e-01 | train C 1.13e-05 S 0.998 | EVAL C 3.367e-07 S 0.9997 | buf 200000 | 22933s
ep 44100 | dynL 0.318 polR 9.003e-01 info 1.875e-01 | train C 3.49e-05 S 0.997 | EVAL C 3.044e-07 S 0.9997 | buf 200000 | 23069s
ep 44352 | dynL 0.319 polR 9.291e-01 info 1.815e-01 | train C 1.34e-05 S 0.998 | EVAL C 2.807e-07 S 0.9997 | buf 200000 | 23206s
ep 44604 | dynL 0.316 polR 9.575e-01 info 1.761e-01 | train C 1.71e-05 S 0.998 | EVAL C 2.724e-07 S 0.9997 | buf 200000 | 23343s
ep 44856 | dynL 0.318 polR 9.646e-01 info 1.848e-01 | train C 1.70e-05 S 0.997 | EVAL C 3.015e-07 S 0.9997 | buf 200000 | 23480s
ep 45108 | dynL 0.318 polR 9.863e-01 info 1.363e-01 | train C 1.83e-05 S 0.998 | EVAL C 2.952e-07 S 0.9997 | buf 200000 | 23617s
ep 45360 | dynL 0.317 polR 9.769e-01 info 1.568e-01 | train C 3.25e-05 S 0.995 | EVAL C 2.842e-07 S 0.9997 | buf 200000 | 23754s
ep 45612 | dynL 0.315 polR 9.177e-01 info 2.003e-01 | train C 3.84e-05 S 0.995 | EVAL C 3.327e-07 S 0.9997 | buf 200000 | 23890s
ep 45864 | dynL 0.317 polR 9.997e-01 info 1.169e-01 | train C 1.46e-05 S 0.997 | EVAL C 3.016e-07 S 0.9997 | buf 200000 | 24027s
ep 46116 | dynL 0.316 polR 9.083e-01 info 2.204e-01 | train C 2.72e-05 S 0.996 | EVAL C 3.336e-07 S 0.9997 | buf 200000 | 24164s
ep 46368 | dynL 0.314 polR 9.235e-01 info 1.587e-01 | train C 2.67e-05 S 0.994 | EVAL C 2.834e-07 S 0.9997 | buf 200000 | 24301s
ep 46620 | dynL 0.313 polR 9.164e-01 info 1.922e-01 | train C 2.90e-05 S 0.996 | EVAL C 3.208e-07 S 0.9997 | buf 200000 | 24437s
ep 46872 | dynL 0.314 polR 9.573e-01 info 1.237e-01 | train C 2.44e-05 S 0.998 | EVAL C 2.434e-07 S 0.9997 | buf 200000 | 24573s
ep 47124 | dynL 0.312 polR 9.861e-01 info 1.537e-01 | train C 2.22e-05 S 0.996 | EVAL C 2.799e-07 S 0.9997 | buf 200000 | 24710s
ep 47376 | dynL 0.314 polR 9.563e-01 info 1.699e-01 | train C 9.16e-06 S 0.999 | EVAL C 2.479e-07 S 0.9997 | buf 200000 | 24847s
ep 47628 | dynL 0.314 polR 9.721e-01 info 1.596e-01 | train C 2.47e-05 S 0.995 | EVAL C 2.521e-07 S 0.9997 | buf 200000 | 24984s
ep 47880 | dynL 0.313 polR 9.525e-01 info 2.164e-01 | train C 2.70e-05 S 0.995 | EVAL C 2.518e-07 S 0.9997 | buf 200000 | 25121s
ep 48132 | dynL 0.312 polR 9.065e-01 info 2.458e-01 | train C 3.19e-05 S 0.996 | EVAL C 3.641e-07 S 0.9997 | buf 200000 | 25257s
ep 48384 | dynL 0.312 polR 9.897e-01 info 1.747e-01 | train C 1.60e-05 S 0.997 | EVAL C 3.003e-07 S 0.9997 | buf 200000 | 25395s
ep 48636 | dynL 0.312 polR 9.947e-01 info 1.345e-01 | train C 2.32e-05 S 0.996 | EVAL C 2.318e-07 S 0.9997 | buf 200000 | 25532s
ep 48888 | dynL 0.310 polR 9.596e-01 info 1.968e-01 | train C 1.28e-05 S 0.999 | EVAL C 2.132e-07 S 0.9997 | buf 200000 | 25669s
ep 49140 | dynL 0.312 polR 9.422e-01 info 2.343e-01 | train C 3.64e-05 S 0.993 | EVAL C 2.562e-07 S 0.9997 | buf 200000 | 25805s
ep 49392 | dynL 0.309 polR 1.018e+00 info 1.646e-01 | train C 4.31e-05 S 0.993 | EVAL C 2.663e-07 S 0.9997 | buf 200000 | 25943s
ep 49644 | dynL 0.310 polR 9.999e-01 info 1.654e-01 | train C 2.38e-05 S 0.997 | EVAL C 2.491e-07 S 0.9997 | buf 200000 | 26079s
ep 49896 | dynL 0.310 polR 9.871e-01 info 1.760e-01 | train C 2.85e-05 S 0.995 | EVAL C 1.848e-07 S 0.9997 | buf 200000 | 26216s
[infogain] saved replay buffer (200000 transitions) -> logs/po4ncpa_probe_logscratch/replay_buffer.npz (5.0s)
ep 50148 | dynL 0.309 polR 9.715e-01 info 2.106e-01 | train C 2.12e-05 S 0.997 | EVAL C 2.591e-07 S 0.9997 | buf 200000 | 26358s
ep 50400 | dynL 0.313 polR 9.732e-01 info 1.756e-01 | train C 3.28e-05 S 0.996 | EVAL C 2.048e-07 S 0.9997 | buf 200000 | 26495s
ep 50652 | dynL 0.309 polR 1.039e+00 info 1.472e-01 | train C 1.55e-05 S 0.996 | EVAL C 2.430e-07 S 0.9997 | buf 200000 | 26630s
ep 50904 | dynL 0.310 polR 1.015e+00 info 1.178e-01 | train C 2.57e-05 S 0.998 | EVAL C 2.703e-07 S 0.9997 | buf 200000 | 26768s
ep 51156 | dynL 0.309 polR 1.027e+00 info 1.291e-01 | train C 1.98e-05 S 0.998 | EVAL C 2.658e-07 S 0.9997 | buf 200000 | 26904s
ep 51408 | dynL 0.308 polR 1.024e+00 info 1.985e-01 | train C 1.51e-05 S 0.996 | EVAL C 2.345e-07 S 0.9997 | buf 200000 | 27041s
ep 51660 | dynL 0.310 polR 1.017e+00 info 1.232e-01 | train C 4.82e-05 S 0.990 | EVAL C 2.396e-07 S 0.9997 | buf 200000 | 27177s
ep 51912 | dynL 0.307 polR 1.004e+00 info 1.582e-01 | train C 1.54e-05 S 0.997 | EVAL C 2.966e-07 S 0.9998 | buf 200000 | 27314s
ep 52164 | dynL 0.307 polR 9.844e-01 info 1.966e-01 | train C 2.12e-05 S 0.996 | EVAL C 2.832e-07 S 0.9997 | buf 200000 | 27451s
ep 52416 | dynL 0.307 polR 1.019e+00 info 1.684e-01 | train C 1.41e-05 S 0.997 | EVAL C 2.236e-07 S 0.9998 | buf 200000 | 27587s
ep 52668 | dynL 0.309 polR 1.007e+00 info 1.467e-01 | train C 1.94e-05 S 0.996 | EVAL C 2.202e-07 S 0.9998 | buf 200000 | 27724s
ep 52920 | dynL 0.307 polR 1.034e+00 info 1.748e-01 | train C 1.64e-05 S 0.997 | EVAL C 2.397e-07 S 0.9998 | buf 200000 | 27861s
ep 53172 | dynL 0.308 polR 9.973e-01 info 1.941e-01 | train C 3.30e-05 S 0.995 | EVAL C 2.199e-07 S 0.9998 | buf 200000 | 27997s
ep 53424 | dynL 0.306 polR 1.028e+00 info 1.813e-01 | train C 2.36e-05 S 0.997 | EVAL C 1.802e-07 S 0.9998 | buf 200000 | 28134s
ep 53676 | dynL 0.306 polR 1.030e+00 info 1.746e-01 | train C 1.80e-05 S 0.996 | EVAL C 2.227e-07 S 0.9998 | buf 200000 | 28272s
ep 53928 | dynL 0.305 polR 1.030e+00 info 1.570e-01 | train C 1.55e-05 S 0.998 | EVAL C 2.341e-07 S 0.9998 | buf 200000 | 28409s
ep 54180 | dynL 0.308 polR 9.903e-01 info 2.041e-01 | train C 2.65e-05 S 0.997 | EVAL C 2.734e-07 S 0.9998 | buf 200000 | 28547s
ep 54432 | dynL 0.306 polR 1.016e+00 info 1.753e-01 | train C 1.76e-05 S 0.997 | EVAL C 2.239e-07 S 0.9998 | buf 200000 | 28684s
ep 54684 | dynL 0.305 polR 1.017e+00 info 1.888e-01 | train C 3.47e-05 S 0.994 | EVAL C 2.616e-07 S 0.9998 | buf 200000 | 28821s
ep 54936 | dynL 0.305 polR 1.068e+00 info 1.128e-01 | train C 2.46e-05 S 0.995 | EVAL C 2.500e-07 S 0.9998 | buf 200000 | 28959s
ep 55188 | dynL 0.307 polR 9.751e-01 info 2.728e-01 | train C 1.16e-05 S 0.998 | EVAL C 2.253e-07 S 0.9998 | buf 200000 | 29095s
ep 55440 | dynL 0.303 polR 9.976e-01 info 2.171e-01 | train C 2.27e-05 S 0.994 | EVAL C 2.949e-07 S 0.9998 | buf 200000 | 29232s
ep 55692 | dynL 0.302 polR 1.003e+00 info 1.787e-01 | train C 1.89e-05 S 0.997 | EVAL C 2.402e-07 S 0.9998 | buf 200000 | 29369s
ep 55944 | dynL 0.305 polR 1.042e+00 info 1.395e-01 | train C 1.33e-05 S 0.998 | EVAL C 2.307e-07 S 0.9998 | buf 200000 | 29506s
ep 56196 | dynL 0.306 polR 1.074e+00 info 1.251e-01 | train C 3.24e-05 S 0.996 | EVAL C 2.482e-07 S 0.9998 | buf 200000 | 29643s
ep 56448 | dynL 0.302 polR 1.043e+00 info 1.326e-01 | train C 2.36e-05 S 0.996 | EVAL C 2.815e-07 S 0.9998 | buf 200000 | 29780s
ep 56700 | dynL 0.305 polR 1.053e+00 info 1.101e-01 | train C 2.78e-05 S 0.994 | EVAL C 2.226e-07 S 0.9998 | buf 200000 | 29916s
ep 56952 | dynL 0.309 polR 1.037e+00 info 1.952e-01 | train C 3.44e-05 S 0.990 | EVAL C 2.323e-07 S 0.9998 | buf 200000 | 30054s
ep 57204 | dynL 0.304 polR 1.050e+00 info 1.642e-01 | train C 1.18e-05 S 0.998 | EVAL C 3.318e-07 S 0.9998 | buf 200000 | 30191s
ep 57456 | dynL 0.304 polR 1.102e+00 info 1.283e-01 | train C 2.65e-05 S 0.995 | EVAL C 2.115e-07 S 0.9998 | buf 200000 | 30328s
ep 57708 | dynL 0.302 polR 1.045e+00 info 1.511e-01 | train C 1.29e-05 S 0.998 | EVAL C 2.394e-07 S 0.9998 | buf 200000 | 30466s
ep 57960 | dynL 0.304 polR 1.064e+00 info 1.402e-01 | train C 3.17e-05 S 0.994 | EVAL C 2.467e-07 S 0.9998 | buf 200000 | 30603s
ep 58212 | dynL 0.305 polR 1.045e+00 info 1.568e-01 | train C 1.71e-05 S 0.998 | EVAL C 2.366e-07 S 0.9998 | buf 200000 | 30739s
ep 58464 | dynL 0.301 polR 9.707e-01 info 2.478e-01 | train C 2.52e-05 S 0.996 | EVAL C 2.753e-07 S 0.9998 | buf 200000 | 30876s
ep 58716 | dynL 0.304 polR 9.893e-01 info 1.868e-01 | train C 1.33e-05 S 0.998 | EVAL C 2.298e-07 S 0.9998 | buf 200000 | 31013s
ep 58968 | dynL 0.302 polR 1.070e+00 info 1.253e-01 | train C 4.64e-05 S 0.993 | EVAL C 2.444e-07 S 0.9998 | buf 200000 | 31149s
ep 59220 | dynL 0.304 polR 1.076e+00 info 1.581e-01 | train C 1.30e-05 S 0.997 | EVAL C 2.748e-07 S 0.9998 | buf 200000 | 31286s
ep 59472 | dynL 0.302 polR 1.092e+00 info 1.496e-01 | train C 1.18e-05 S 0.997 | EVAL C 2.604e-07 S 0.9998 | buf 200000 | 31421s
ep 59724 | dynL 0.303 polR 1.022e+00 info 2.097e-01 | train C 1.77e-05 S 0.998 | EVAL C 2.071e-07 S 0.9998 | buf 200000 | 31558s
ep 59976 | dynL 0.300 polR 1.068e+00 info 1.345e-01 | train C 1.93e-05 S 0.997 | EVAL C 2.493e-07 S 0.9998 | buf 200000 | 31694s
[infogain] saved replay buffer (200000 transitions) -> logs/po4ncpa_probe_logscratch/replay_buffer.npz (4.8s)
ep 60228 | dynL 0.301 polR 1.081e+00 info 1.187e-01 | train C 2.51e-05 S 0.995 | EVAL C 2.264e-07 S 0.9998 | buf 200000 | 31837s
ep 60480 | dynL 0.302 polR 1.075e+00 info 1.292e-01 | train C 1.41e-05 S 0.998 | EVAL C 2.275e-07 S 0.9998 | buf 200000 | 31973s
ep 60732 | dynL 0.302 polR 1.101e+00 info 1.413e-01 | train C 2.06e-05 S 0.997 | EVAL C 1.781e-07 S 0.9998 | buf 200000 | 32110s
ep 60984 | dynL 0.301 polR 1.014e+00 info 1.832e-01 | train C 1.58e-05 S 0.997 | EVAL C 3.083e-07 S 0.9998 | buf 200000 | 32247s
ep 61236 | dynL 0.301 polR 1.077e+00 info 1.591e-01 | train C 1.99e-05 S 0.997 | EVAL C 2.909e-07 S 0.9998 | buf 200000 | 32383s
ep 61488 | dynL 0.300 polR 9.993e-01 info 1.978e-01 | train C 2.83e-05 S 0.997 | EVAL C 2.674e-07 S 0.9998 | buf 200000 | 32522s
ep 61740 | dynL 0.304 polR 1.078e+00 info 1.109e-01 | train C 2.01e-05 S 0.998 | EVAL C 2.628e-07 S 0.9999 | buf 200000 | 32658s
ep 61992 | dynL 0.303 polR 1.087e+00 info 1.526e-01 | train C 2.69e-05 S 0.995 | EVAL C 3.076e-07 S 0.9998 | buf 200000 | 32797s
ep 62244 | dynL 0.302 polR 1.037e+00 info 2.048e-01 | train C 1.17e-05 S 0.996 | EVAL C 2.113e-07 S 0.9999 | buf 200000 | 32935s
ep 62496 | dynL 0.302 polR 1.115e+00 info 1.235e-01 | train C 1.44e-05 S 0.998 | EVAL C 2.120e-07 S 0.9998 | buf 200000 | 33072s
ep 62748 | dynL 0.304 polR 1.055e+00 info 1.780e-01 | train C 1.56e-05 S 0.995 | EVAL C 2.304e-07 S 0.9999 | buf 200000 | 33209s
ep 63000 | dynL 0.302 polR 1.055e+00 info 1.834e-01 | train C 1.21e-05 S 0.999 | EVAL C 2.216e-07 S 0.9998 | buf 200000 | 33348s
ep 63252 | dynL 0.303 polR 1.078e+00 info 1.357e-01 | train C 1.59e-05 S 0.998 | EVAL C 1.804e-07 S 0.9999 | buf 200000 | 33486s
ep 63504 | dynL 0.302 polR 1.028e+00 info 2.465e-01 | train C 9.78e-06 S 0.999 | EVAL C 2.317e-07 S 0.9999 | buf 200000 | 33622s
ep 63756 | dynL 0.300 polR 1.045e+00 info 2.185e-01 | train C 1.33e-05 S 0.998 | EVAL C 2.842e-07 S 0.9998 | buf 200000 | 33760s
ep 64008 | dynL 0.300 polR 1.056e+00 info 1.883e-01 | train C 1.89e-05 S 0.997 | EVAL C 2.176e-07 S 0.9999 | buf 200000 | 33897s
ep 64260 | dynL 0.301 polR 1.115e+00 info 1.308e-01 | train C 1.61e-05 S 0.998 | EVAL C 2.647e-07 S 0.9999 | buf 200000 | 34033s
ep 64512 | dynL 0.301 polR 1.015e+00 info 2.143e-01 | train C 1.49e-05 S 0.998 | EVAL C 1.811e-07 S 0.9999 | buf 200000 | 34171s
ep 64764 | dynL 0.301 polR 1.078e+00 info 1.470e-01 | train C 1.68e-05 S 0.998 | EVAL C 2.178e-07 S 0.9999 | buf 200000 | 34309s
ep 65016 | dynL 0.301 polR 1.085e+00 info 1.492e-01 | train C 2.50e-05 S 0.996 | EVAL C 2.612e-07 S 0.9999 | buf 200000 | 34446s
ep 65268 | dynL 0.302 polR 1.138e+00 info 1.327e-01 | train C 1.41e-05 S 0.998 | EVAL C 2.846e-07 S 0.9998 | buf 200000 | 34583s
ep 65520 | dynL 0.302 polR 1.121e+00 info 1.331e-01 | train C 1.88e-05 S 0.997 | EVAL C 2.466e-07 S 0.9999 | buf 200000 | 34720s
ep 65772 | dynL 0.302 polR 1.054e+00 info 2.093e-01 | train C 7.06e-06 S 0.999 | EVAL C 2.558e-07 S 0.9999 | buf 200000 | 34857s
ep 66024 | dynL 0.298 polR 1.047e+00 info 2.448e-01 | train C 2.70e-05 S 0.996 | EVAL C 2.062e-07 S 0.9999 | buf 200000 | 34994s
ep 66276 | dynL 0.301 polR 1.056e+00 info 2.023e-01 | train C 1.73e-05 S 0.998 | EVAL C 2.581e-07 S 0.9999 | buf 200000 | 35129s
ep 66528 | dynL 0.302 polR 1.097e+00 info 1.362e-01 | train C 1.30e-05 S 0.998 | EVAL C 2.253e-07 S 0.9999 | buf 200000 | 35265s
ep 66780 | dynL 0.304 polR 1.098e+00 info 1.728e-01 | train C 9.91e-06 S 0.996 | EVAL C 2.217e-07 S 0.9999 | buf 200000 | 35401s
ep 67032 | dynL 0.299 polR 1.090e+00 info 1.385e-01 | train C 1.98e-05 S 0.997 | EVAL C 2.931e-07 S 0.9999 | buf 200000 | 35537s
ep 67284 | dynL 0.303 polR 1.051e+00 info 2.384e-01 | train C 1.13e-05 S 0.998 | EVAL C 2.189e-07 S 0.9999 | buf 200000 | 35673s
ep 67536 | dynL 0.301 polR 1.078e+00 info 1.875e-01 | train C 1.25e-05 S 0.998 | EVAL C 2.826e-07 S 0.9999 | buf 200000 | 35809s
ep 67788 | dynL 0.301 polR 1.064e+00 info 1.582e-01 | train C 1.04e-05 S 0.998 | EVAL C 2.022e-07 S 0.9999 | buf 200000 | 35946s
ep 68040 | dynL 0.303 polR 1.074e+00 info 1.845e-01 | train C 1.83e-05 S 0.998 | EVAL C 2.175e-07 S 0.9999 | buf 200000 | 36083s
ep 68292 | dynL 0.298 polR 9.717e-01 info 3.082e-01 | train C 9.67e-06 S 0.998 | EVAL C 3.115e-07 S 0.9999 | buf 200000 | 36219s
ep 68544 | dynL 0.302 polR 1.127e+00 info 1.172e-01 | train C 1.28e-05 S 0.998 | EVAL C 2.084e-07 S 0.9999 | buf 200000 | 36357s
ep 68796 | dynL 0.301 polR 1.139e+00 info 1.189e-01 | train C 1.48e-05 S 0.998 | EVAL C 2.434e-07 S 0.9999 | buf 200000 | 36493s
ep 69048 | dynL 0.300 polR 1.112e+00 info 1.412e-01 | train C 1.48e-05 S 0.998 | EVAL C 2.166e-07 S 0.9999 | buf 200000 | 36629s
ep 69300 | dynL 0.302 polR 1.118e+00 info 1.360e-01 | train C 1.39e-05 S 0.997 | EVAL C 2.565e-07 S 0.9999 | buf 200000 | 36766s
ep 69552 | dynL 0.303 polR 1.043e+00 info 2.364e-01 | train C 1.29e-05 S 0.997 | EVAL C 2.735e-07 S 0.9999 | buf 200000 | 36904s
ep 69804 | dynL 0.303 polR 1.101e+00 info 1.464e-01 | train C 2.14e-05 S 0.998 | EVAL C 2.584e-07 S 0.9999 | buf 200000 | 37041s
ep 70056 | dynL 0.303 polR 1.131e+00 info 1.574e-01 | train C 1.10e-05 S 0.999 | EVAL C 2.463e-07 S 0.9999 | buf 200000 | 37178s
[infogain] saved replay buffer (200000 transitions) -> logs/po4ncpa_probe_logscratch/replay_buffer.npz (4.8s)
ep 70308 | dynL 0.303 polR 1.119e+00 info 1.625e-01 | train C 1.55e-05 S 0.998 | EVAL C 2.412e-07 S 0.9999 | buf 200000 | 37318s
ep 70560 | dynL 0.302 polR 1.145e+00 info 1.088e-01 | train C 1.54e-05 S 0.998 | EVAL C 2.349e-07 S 0.9999 | buf 200000 | 37454s
ep 70812 | dynL 0.301 polR 1.125e+00 info 1.233e-01 | train C 8.29e-06 S 0.999 | EVAL C 2.529e-07 S 0.9999 | buf 200000 | 37590s
ep 71064 | dynL 0.302 polR 1.080e+00 info 2.042e-01 | train C 1.07e-05 S 0.998 | EVAL C 2.289e-07 S 0.9999 | buf 200000 | 37726s
ep 71316 | dynL 0.303 polR 1.197e+00 info 9.195e-02 | train C 1.04e-05 S 0.998 | EVAL C 1.999e-07 S 0.9999 | buf 200000 | 37862s
ep 71568 | dynL 0.301 polR 1.091e+00 info 1.659e-01 | train C 1.40e-05 S 0.997 | EVAL C 2.157e-07 S 0.9999 | buf 200000 | 37999s
ep 71820 | dynL 0.301 polR 1.146e+00 info 1.244e-01 | train C 1.22e-05 S 0.998 | EVAL C 2.505e-07 S 0.9999 | buf 200000 | 38135s
ep 72072 | dynL 0.303 polR 1.129e+00 info 1.603e-01 | train C 1.39e-05 S 0.998 | EVAL C 2.394e-07 S 0.9999 | buf 200000 | 38272s
ep 72324 | dynL 0.300 polR 1.092e+00 info 2.140e-01 | train C 1.26e-05 S 0.997 | EVAL C 2.138e-07 S 0.9999 | buf 200000 | 38408s
ep 72576 | dynL 0.300 polR 1.109e+00 info 1.863e-01 | train C 1.41e-05 S 0.997 | EVAL C 2.081e-07 S 0.9999 | buf 200000 | 38544s
ep 72828 | dynL 0.303 polR 1.149e+00 info 1.391e-01 | train C 9.78e-06 S 0.999 | EVAL C 1.871e-07 S 0.9999 | buf 200000 | 38680s
ep 73080 | dynL 0.300 polR 1.138e+00 info 1.607e-01 | train C 1.37e-05 S 0.998 | EVAL C 2.411e-07 S 0.9999 | buf 200000 | 38818s
ep 73332 | dynL 0.303 polR 1.101e+00 info 2.422e-01 | train C 1.12e-05 S 0.997 | EVAL C 2.438e-07 S 0.9999 | buf 200000 | 38954s
ep 73584 | dynL 0.303 polR 1.128e+00 info 1.690e-01 | train C 1.12e-05 S 0.998 | EVAL C 1.954e-07 S 0.9999 | buf 200000 | 39091s
ep 73836 | dynL 0.303 polR 1.105e+00 info 1.595e-01 | train C 2.32e-05 S 0.998 | EVAL C 2.701e-07 S 0.9999 | buf 200000 | 39228s
ep 74088 | dynL 0.302 polR 1.127e+00 info 1.468e-01 | train C 1.37e-05 S 0.998 | EVAL C 1.974e-07 S 0.9999 | buf 200000 | 39364s
ep 74340 | dynL 0.304 polR 1.162e+00 info 1.289e-01 | train C 1.01e-05 S 0.999 | EVAL C 1.729e-07 S 0.9999 | buf 200000 | 39501s
ep 74592 | dynL 0.304 polR 1.164e+00 info 1.210e-01 | train C 1.62e-05 S 0.996 | EVAL C 2.115e-07 S 0.9999 | buf 200000 | 39637s
ep 74844 | dynL 0.303 polR 1.115e+00 info 1.970e-01 | train C 7.66e-06 S 0.999 | EVAL C 2.733e-07 S 0.9999 | buf 200000 | 39773s
ep 75096 | dynL 0.303 polR 1.142e+00 info 1.531e-01 | train C 1.04e-05 S 0.999 | EVAL C 2.231e-07 S 0.9999 | buf 200000 | 39909s
ep 75348 | dynL 0.302 polR 1.144e+00 info 1.324e-01 | train C 1.85e-05 S 0.998 | EVAL C 1.629e-07 S 0.9999 | buf 200000 | 40045s
ep 75600 | dynL 0.301 polR 1.130e+00 info 1.692e-01 | train C 8.74e-06 S 0.998 | EVAL C 1.869e-07 S 0.9999 | buf 200000 | 40182s
ep 75852 | dynL 0.303 polR 1.167e+00 info 1.188e-01 | train C 1.19e-05 S 0.998 | EVAL C 2.880e-07 S 0.9999 | buf 200000 | 40318s
ep 76104 | dynL 0.300 polR 1.140e+00 info 1.850e-01 | train C 1.05e-05 S 0.999 | EVAL C 1.855e-07 S 0.9999 | buf 200000 | 40454s
ep 76356 | dynL 0.300 polR 1.184e+00 info 1.476e-01 | train C 1.48e-05 S 0.998 | EVAL C 2.291e-07 S 0.9999 | buf 200000 | 40590s
ep 76608 | dynL 0.302 polR 1.142e+00 info 1.675e-01 | train C 7.38e-06 S 0.999 | EVAL C 1.883e-07 S 0.9999 | buf 200000 | 40726s
ep 76860 | dynL 0.301 polR 1.139e+00 info 1.517e-01 | train C 7.86e-06 S 0.999 | EVAL C 2.552e-07 S 0.9999 | buf 200000 | 40862s
ep 77112 | dynL 0.301 polR 1.153e+00 info 1.700e-01 | train C 9.52e-06 S 0.999 | EVAL C 2.250e-07 S 0.9999 | buf 200000 | 41000s
